a.s,s.s->a.f,c.f->a.s
1,17.6773842374,9.07349530935
1,17.7067086089,7.32628254079
1,19.5234024583,12.3896465864
1,19.4023375575,8.36901586997
1,20.9488297444,10.7193441973
1,21.1876721942,14.323823459
1,23.3945097104,14.27347205
0,5.71778276188,0.0187758070842
0,6.40760794607,0.409591479754
1,22.1224921614,13.3903034554
1,21.7671683323,14.2226740043
1,22.0375752173,14.0992421093
1,22.9468383828,13.7203294512
1,22.5473000487,12.9391840523
1,22.3809735248,14.3563993797
1,23.6075374671,12.4114567115
1,22.1594735797,14.5727989142
1,23.1290494612,13.1915011438
0,9.41170006865,1.5201273338
0,8.29705407669,2.95168573868
0,6.6916334627,0.851902008981
1,23.7098062728,11.826516694
1,22.5892669169,14.4773310257
1,22.4090360934,14.1890144929
0,8.04155563434,0.191036111568
0,8.92202982369,3.44583852871
1,24.7750689741,14.2005961438
1,24.4913992849,13.6352595144
0,10.0594937746,0.640110929715
1,22.5110821743,12.9049430613
1,22.6769969479,11.9025598372
1,22.1983886569,12.8049068785
1,24.0926900599,14.8857650765
1,22.7048289921,13.029689459
1,23.3730539169,15.7775815804
1,23.4870671208,11.9923094526
1,22.9109687545,14.1648746079
1,22.4054551801,11.6907210067
1,20.532236495,12.0101078708
1,20.2561431285,11.9831283787
1,18.2493445893,7.93005373136
1,17.3582891958,5.13050748002
1,17.0297288301,7.64068249129
1,17.2186316159,11.3512489688
1,16.6217987409,6.59041000351
0,15.7375741109,5.56852822768
0,15.6403325385,6.9017247573
0,15.8103737929,6.78139540831
0,14.4225490184,6.74286316774
0,16.700152195,9.605102972
0,15.5226265583,9.06899707146
0,15.5513834351,2.32572247446
0,15.3331177462,8.42814357441
0,16.0008793621,8.43628619855
0,14.5914251871,4.90884401118
0,14.612207872,3.53837655478
0,14.1326471438,4.45027356165
0,15.4034907994,6.93315869289
0,17.1568417444,10.1639482459
0,16.5671512241,6.74170012762
1,18.2635037568,8.23423822361
1,18.8074423496,6.82324041599
1,18.7536235318,9.10682243632
1,17.5567217951,10.1894810252
1,16.8754720449,8.48280960515
1,18.7396844183,10.343494895
1,17.3790092844,7.17442675498
1,17.9980314856,9.1656886309
0,16.3617520637,10.0807379718
0,17.6885968951,10.5092983529
1,16.8779586441,8.6260082727
0,14.9882624753,9.5012906392
0,16.4376302446,5.07911606243
0,16.2984535878,3.41234280523
0,16.9091193165,10.5948168944
0,15.2264859927,4.50284879727
0,17.2070755919,5.11742472786
0,15.5347172865,9.46868512475
0,16.0352941443,9.58514220514
0,16.6642524607,8.35616885761
0,15.1594387041,9.22094780349
0,15.9996776224,2.6666386658
0,14.3736648767,6.72771263714
0,13.3507267969,6.94699185667
0,12.6265554444,6.25263199564
0,14.4121681105,1.98564360474
0,14.5646235792,2.90262266773
0,14.0086011582,4.5839658767
0,15.6028609264,6.62945028389
0,13.2405869545,4.46657134788
0,13.9878975019,5.30694933478
0,14.6945535997,7.62563465557
0,14.1483130708,5.57337083251
0,15.3687759304,7.89089073818
0,15.4286359281,5.95166710363
0,16.5718052504,6.71370625822
0,15.6961422001,6.17680100976
1,16.0315226694,9.49848985151
0,16.3435404139,4.76919796105
0,15.3188214309,9.39417943691
0,15.6775865908,6.46287972456
0,16.4821326218,5.50508667612
1,17.0955496591,11.1814700969
0,16.705640645,6.46595944217
0,15.5549436589,6.34450501262
0,16.512077647,4.9040087476
0,17.9879407531,5.79226741261
1,18.469522443,9.94408764621
1,19.2124233844,6.86120285691
1,18.6824469064,5.75743172941
1,19.0140790883,9.70904300587
1,19.2102269186,8.38867736754
1,18.6297166745,10.3768204906
1,19.3424232929,7.75262601445
1,18.0507883632,8.41333502656
1,20.1324233792,10.5911852944
1,21.6128158476,10.0792363149
1,22.287794005,13.8013681759
1,23.304403681,14.0884012577
1,21.697045424,13.9193359265
1,19.865971951,11.0108404173
1,19.2772878693,13.1653058865
1,20.3179638105,14.4502410578
1,21.3921501831,10.3855450205
1,21.9516971407,8.7086463391
1,20.2307070003,13.6331584031
1,18.7790451636,7.33114759816
1,17.3270712314,8.81956607592
1,18.3635911044,11.4845152542
1,18.835533314,10.8071129446
1,19.1134336197,7.75688564575
1,20.4379543781,12.8047645926
1,20.4409341076,8.55770387261
1,20.0614809827,12.1082892743
1,19.9137875339,10.0414478674
1,18.3794279751,11.2007206013
1,18.0937743542,5.80022792022
1,16.676000899,9.11153169445
1,18.1893149871,7.72573810232
1,18.0851473722,12.3436438961
1,17.9950495067,12.0473709918
1,17.9539743976,8.14211479167
0,17.2272319425,11.1907223052
0,17.6028312232,10.7127942074
1,18.0420664862,6.91849439839
1,18.0267711377,7.30039688024
1,15.3276469295,9.91371479412
0,15.4730730957,6.39234341622
0,17.5325494657,8.38129727177
1,19.1468668998,9.82066769331
1,18.7393850474,7.25441291558
1,17.8911624907,9.61049207533
1,19.3889839054,12.1313045706
1,18.1359862741,8.78244390933
1,17.2492824397,9.08711628872
1,17.1575903001,6.33288283875
1,19.1409409851,12.7939145965
1,19.0417913715,11.1818100054
1,19.0686559699,11.7650727136
1,19.7152486047,11.8093211483
1,17.7680370045,12.6010614168
1,17.414946008,9.82563961806
1,18.4109797291,11.4556999209
1,19.1863920781,10.3889646857
1,19.10484341,12.3635313893
1,19.3454586824,8.62945862065
1,18.6566468653,11.6189702966
1,18.6336816531,9.46272150704
1,21.5684795663,12.5152432975
